Epochs,Train losses,Validation losses,Train DICE,Validation DICE
113,0.04676273683352124,0.27660989335605063,0.9775249230010163,0.7771330322538099
114,0.04640276437359191,0.27627692563193174,0.9755067931754244,0.7701292770249499
115,0.04109577172036675,0.2802110365458895,0.9795213265078404,0.8026528647967743
116,0.041440022444086344,0.270465462548392,0.9827110431024002,0.8276064770562304
117,0.03974913928125582,0.25999101911272304,0.9863789158208025,0.8174287523542128
118,0.040046702165688744,0.24283570264066956,0.9827136197260443,0.8120051332882469
119,0.0372133577508585,0.24792185085160376,0.9839641783918648,0.8156634211540218
120,0.03714786093415949,0.2462250049625123,0.9838572932141163,0.8243509139333449
121,0.03532798413985534,0.23836926988192952,0.9868757482085905,0.8303600481578278
122,0.03612905038254595,0.23587391504219582,0.9864320141928532,0.8250111903463088
123,0.03363685968465031,0.2485158111367905,0.990083617823464,0.8111362968172342
124,0.03230935508119201,0.2674583418028693,0.9902347769056044,0.8016264029911582
125,0.031180922713662847,0.28401530640465855,0.9910197832754675,0.7996948480606074
126,0.035146187126104275,0.2939157528536659,0.9802298656531737,0.8087935209274287
127,0.03694484043600296,0.3009777222360882,0.9763240358659193,0.8141487717628475
128,0.03485148099384129,0.302812224626541,0.9810286530426565,0.8036087189401895
129,0.031041811446526138,0.29363743066787706,0.9912115246057506,0.7930255430085315
130,0.03011367601741631,0.2887197945799145,0.9909338619027814,0.8000126429966514
131,0.030700716855270472,0.2875026609216417,0.9900857082435057,0.8158744045666282
132,0.02669105927592936,0.2728129940373556,0.9923645283494673,0.8315754294395443
133,0.039156069473496424,0.30126423750604886,0.9880948926721296,0.7579950741359162
134,0.04845760428745827,0.35245904411588375,0.977531772426196,0.7458483099937435
135,0.05059349672602751,0.5331870062010626,0.9697540359837663,0.7706226127488268
136,0.04027083047798695,0.5332094780036378,0.9712744683027263,0.842002131257738
137,0.03740936741232864,0.43785988007272975,0.978072430832045,0.8212718810353956
138,0.043856332118489855,0.2701008294309886,0.9763271731989719,0.8197233762059889
139,0.04987986596035099,0.27519591620990186,0.9681404037134983,0.8129947747503004
140,0.04989657821133726,0.42437889831406705,0.9648616880178447,0.8132414562361576
141,0.04116873091885016,0.5407646340983252,0.9682454109191889,0.8310758164950774
142,0.039193664743964116,0.4746561471905025,0.9736024460622237,0.8552232606070378
143,0.03657572466347895,0.27757270421300595,0.9769403793982092,0.8462994575500484
144,0.032182794968996675,0.24429704248905165,0.9843454816511693,0.7890676396233691
145,0.02923262876325412,0.26496344208717326,0.9880179694720671,0.7448790601321625
146,0.02747958289193248,0.25866570089544555,0.9899381028754366,0.7531585301671706
147,0.026879224181175162,0.23424324606146119,0.9902049213647839,0.7847683668136594
148,0.026627808250486773,0.2211849787405558,0.9901259567056379,0.8116519519260947
149,0.015296019760093418,0.21953016221523272,0.995097706999097,0.8402195096015926
150,0.06680344473570578,0.241916564958436,0.9734663141625264,0.8058320539338244
151,0.09825937481863152,0.3091896112476074,0.9517652217830925,0.7931516613279066
152,0.09161261964057169,0.5333675857101166,0.9452673562935416,0.805765729291098
153,0.045391358701246054,0.609258414166314,0.9593302624566211,0.8504294037818905
154,0.045604426147682224,0.5707731583288735,0.9662210315465923,0.8434634940964831
155,0.04066592368430316,0.3737834389720642,0.9739485953535347,0.8208319136074608
156,0.0349038090157721,0.30320535344736893,0.9792693138122552,0.8013736077717368
157,0.03255662377923721,0.23160140812396984,0.9829436353274749,0.7629652823720656
158,0.03147088016516389,0.2514866339308873,0.9775755775826314,0.7628795708928786
159,0.029873706546745073,0.3261199759585515,0.9775503771645677,0.7887736933571947
160,0.029428015742450887,0.3552497403962269,0.9818806699344085,0.8233384115355351
161,0.02861127657815808,0.3360706014292579,0.9810824351651323,0.8218779921531674
162,0.032461903217647727,0.2791594828878128,0.9731768820966988,0.8098650915282108
163,0.032736332381942394,0.301801013946533,0.9750982752868104,0.7799931917871744
164,0.030485754859234535,0.2972885276590073,0.9843175798654551,0.76365213394165
165,0.02783624753355973,0.29177722845758697,0.9846291567598064,0.7872667568070544
166,0.0266344552327479,0.3091044400419506,0.9831206994397295,0.8306138294083727
167,0.03162276200684043,0.3188273983342305,0.980112001725605,0.8150281957217621
168,0.033905148559382904,0.3105192448411667,0.9785440193755282,0.7631260531289232
169,0.031759691517800046,0.341239924090249,0.9810051649808879,0.7468804342406132
170,0.026691483107528495,0.4400782670293533,0.9833917417696539,0.7810628908021106
171,0.027611273939588205,0.4605045974254606,0.9825373428208483,0.8198692236627847
172,0.026664971360670624,0.38951256530625467,0.9833267058644971,0.8197095615523198
173,0.025794872322252763,0.3087516111986976,0.9850424945354457,0.8160117030143734
174,0.0235549479456884,0.2879068527902874,0.9898948890822269,0.8187086531094139
175,0.02271791514275323,0.2737391318593705,0.9907004960945669,0.8241123931748522
176,0.022112877334334962,0.258739753280367,0.9903055727481838,0.827812700612204
177,0.02287068232627847,0.2588854593890052,0.9889690620558598,0.827060861246926
178,0.022342303767800265,0.2668492742947168,0.9894323306424272,0.8255022832325523
179,0.021826655524117534,0.2717087422098431,0.9901303627661291,0.8209536058562139
180,0.020685251456286167,0.2686311381203786,0.9916386246681208,0.8179847649165558
181,0.019670620241335434,0.26684441225869304,0.9925536743232177,0.8181829350335253
182,0.021367153897881463,0.2675122788974215,0.9914170499358853,0.8158490146909436
183,0.022455125448426975,0.2652375246797288,0.9900010117462699,0.8045736874852858
184,0.02197998276512532,0.2641317852905817,0.9896769974912911,0.7927110467638283
185,0.019294570133622166,0.269997032199587,0.9915603011846539,0.787072931017194
186,0.01863876441493624,0.27453234962054646,0.9925770725522719,0.7929951735905234
187,0.018434057118637125,0.2740494821752819,0.9927738108805244,0.8061800360679622
188,0.01858111668511153,0.26938773478780453,0.992585271596908,0.8192094070570806
189,0.01804858362967409,0.26935153944151724,0.9933453249079834,0.8247001290321346
190,0.018936676152848744,0.27252168570246,0.9909547443900786,0.8282007081168035
191,0.019893637798460425,0.28925596645900165,0.9888629764318461,0.8146630627768376
192,0.020036209580887587,0.31047261612755894,0.989024139302117,0.7903157489640368
193,0.017320340432758746,0.32968694312231867,0.9926109122378481,0.7817151273999892
194,0.02317204005750153,0.3306494014603749,0.9913917154073711,0.7823022246360775
195,0.02952494889364701,0.32091121247836507,0.9836578909839899,0.7743813378470281
196,0.02862858041854833,0.3164507380553653,0.9816702233893525,0.789808458941323
197,0.02279243720030139,0.316257745027542,0.9834683354411801,0.8294071521077833
198,0.020803295235548653,0.3071384353297096,0.988479738576071,0.8500559551375249
199,0.020393894599484513,0.29621101532663596,0.9893280025039393,0.8476617387362881
200,0.021782783259238495,0.280834104333605,0.9872134068182532,0.8218647377831592
