Epochs,Train losses,Validation losses,Train DICE,Validation DICE
119,0.202769091938223,0.4399387044566016,0.8111561102260433,0.6929749165262491
120,0.21347198736454748,0.40354531492505735,0.7062937515122546,0.6632457426616121
121,0.1975226433149404,0.41473066466195224,0.6677076761211664,0.6515388539859224
122,0.1820003519632985,0.44321621911866305,0.613165877120835,0.698839393683842
123,0.19234668495399598,0.42839703815323943,0.6392447403499055,0.7142243555613923
124,0.20289069909070212,0.4451646591935836,0.6572151835475646,0.7004832352910719
125,0.20539570562541476,0.4830474546977449,0.7304080247879025,0.6954698545592168
126,0.19990186042019287,0.5948892695563177,0.7563746614115576,0.6537506716591968
127,0.23505346780376762,0.5684687733650204,0.6421364005122863,0.5977410265377586
128,0.23081167361565982,0.4869208787168772,0.6268031673771992,0.5796385237148827
129,0.22540387559149933,0.527073686463492,0.6140807930912286,0.6392972043582368
130,0.3272338040173052,0.5933997281960076,0.7048216821891917,0.6472754410334993
131,0.4687727460903779,0.6067431654248916,0.6199132874608037,0.6101913358483992
132,0.49630347245505857,0.47427994012832614,0.6186944887709351,0.4913494088820046
133,0.4121491149067877,0.5336152340684616,0.4732301188889557,0.2746595799922941
134,0.3665209982011997,0.5189062476158139,0.2607331145502904,0.09471407149519226
135,0.34846327198403204,0.514966627529689,0.12556586441161888,0.09983701280185144
136,0.34928822357739703,0.4403252226965766,0.26112603347761937,0.23310552281992766
137,0.3398584272180283,0.43070263947759335,0.3801190941560214,0.34926662955965293
138,0.30115723609924294,0.4478208890983034,0.35699051978881446,0.4200224518775938
139,0.25056025864822506,0.4802880295685356,0.42097470713446694,0.45470842293330577
140,0.25068428782480084,0.4849070191383359,0.5449370520796424,0.5122221120766228
141,0.27145220360585604,0.4584947194371902,0.6371523041145074,0.5376117008072987
142,0.29127763195761597,0.43046184267316523,0.6259455412626264,0.6332654833793636
143,0.26400138586759553,0.4362858338015418,0.6642353805045209,0.6402978147779189
144,0.23800605796277507,0.42299262114933533,0.5745206385862555,0.6348687240055626
145,0.2191471500056129,0.3835849600178853,0.5744863431385059,0.6075352668762204
146,0.21492443569004524,0.356271582841873,0.644133744815731,0.6363777450152803
147,0.2015557747866425,0.4468572556972501,0.6930092072909708,0.6506591745785302
148,0.22506419856633442,0.5255249364035468,0.641106434272868,0.5944880093846999
149,0.23832159649048515,0.5005608745983666,0.6396981162684301,0.6184868557112555
150,0.2411350904830863,0.39933435746601625,0.7220823120857984,0.6392674633434837
151,0.21776059642434106,0.384811986344201,0.7447032126997195,0.7170160634177067
152,0.20782933245812127,0.40695672801562693,0.7214826645063499,0.6812596150806969
153,0.22088963793856742,0.39294973867280125,0.6049399892134323,0.6642260483333039
154,0.2372246357479264,0.3523010075092314,0.5744714319173776,0.7060889414378572
155,0.21871450224093014,0.40110070875712783,0.6823403895965641,0.6900136998721529
156,0.19670593871601977,0.44084436723164133,0.7680332581379581,0.7028248276029312
157,0.19005335606634605,0.43912824307169207,0.7678462850196017,0.693343685354505
158,0.1796005450721297,0.38135795763560687,0.7516194854463846,0.760456756183079
159,0.17467150448688426,0.37576030152184603,0.750747767090797,0.721493257795061
160,0.22857230944292872,0.31902456198419826,0.7424869463912075,0.7385223507881161
161,0.23088812407638332,0.44511484674044993,0.6984296206915968,0.6745945930480953
162,0.20914113989898123,0.4964829334190911,0.6044195386984702,0.6956981539726255
163,0.1804984897375105,0.6047456213406152,0.5803578887672161,0.6745277813502717
164,0.21021094322204578,0.48564393946102663,0.5551922703436797,0.6966568878718782
165,0.20637684464454634,0.4174225824219838,0.6565484306646794,0.6900099958692274
166,0.25546776120151776,0.30104867390223894,0.6365721681294148,0.7093889066151207
167,0.25487888753414145,0.3452263644763399,0.6980613057103364,0.7077233212334766
168,0.21825388095208564,0.3731353819370267,0.7113474505289668,0.6910321695463995
169,0.17058118049587512,0.4095722649778637,0.7910908383982166,0.7117895211492262
170,0.21565981102841225,0.4406140506267545,0.7556605343307764,0.6588520373616896
171,0.25191646867564726,0.40775243469646977,0.6202477616923192,0.6263279863766258
172,0.2424813369555131,0.3542021291596547,0.5803742970739089,0.6494109375136236
173,0.20777739041617924,0.3758983041558945,0.6319657866443903,0.7373585786138258
174,0.16752852989094583,0.428555153097425,0.7912092375602303,0.7761239307267321
175,0.17998211351888507,0.44474108900342646,0.7288898856911272,0.7665661471230639
176,0.17414467318781773,0.3751097227845871,0.719959168804676,0.7724997826984946
177,0.2010143383273056,0.4157390219824652,0.7307209186655066,0.7479391421590529
178,0.17849719604211184,0.44782572048050995,0.7969993144972246,0.7426920260701857
179,0.2493717820516653,0.4530600207192555,0.7818723902106282,0.7129051089286801
180,0.30118755086192045,0.3651659854820794,0.7645451545715328,0.734528964757919
181,0.312552924454212,0.40367049234254,0.6657489585024967,0.5468264971460612
182,0.24735209526760227,0.4328017311436787,0.5506077438592908,0.42499515925134906
183,0.21602145167333725,0.41786047220230077,0.5579685181379316,0.47110501527786225
184,0.2003924557140894,0.3698565287249427,0.6760261331285746,0.7052151756627216
185,0.17085513557706544,0.4052295965807776,0.7882703821573935,0.7698127405984057
186,0.16475646687405435,0.4614437077726634,0.8272454857826229,0.7649176904133383
187,0.15934353971055562,0.47153783610888866,0.8318005285092758,0.7645337854112895
188,0.14545060130102283,0.4464940258434838,0.8276580014399115,0.7658932549612859
189,0.1318494917558771,0.4303982121603827,0.8512880046452791,0.7669469390596658
190,0.126445725294096,0.43817172987120473,0.7883354485034939,0.7645483766283304
191,0.1366056772215025,0.42870950954300996,0.7741252539413312,0.7596567392349239
192,0.14182261750102032,0.38485752599579925,0.7963425742728365,0.7594969528061999
193,0.1181135181869778,0.33574399437223146,0.8513639213783396,0.7831561156681601
194,0.19502760863729873,0.3788759674344742,0.824152416842324,0.7385896733828949
195,0.267960150060909,0.43057069182395913,0.7699667385646272,0.6693761663777484
196,0.2845484977854148,0.49497927427291843,0.7250022049461089,0.4922277859279084
197,0.21679339238575515,0.46355080774852175,0.6889863733734399,0.496460482903889
198,0.19832434356212603,0.5014366081782747,0.7055282541683738,0.604403414045061
199,0.17826406806707368,0.47886879699570767,0.7507126454796107,0.6919994779995509
200,0.1593942239880562,0.4240511604717798,0.824007483465331,0.8053312821047645
