Epochs,Train losses,Validation losses,Train DICE,Validation DICE
172,0.02724276715889573,0.3635180592536926,0.980854868888855,0.8191864490509033
173,0.025155459996312857,0.30629682540893555,0.9861305058002472,0.8155598044395447
174,0.024504326283931732,0.29520174860954285,0.9894067347049713,0.8167476058006287
175,0.02144023310393095,0.2710702419281006,0.9918688982725143,0.826703667640686
176,0.02319012815132737,0.25984683632850647,0.9890072047710419,0.8265029191970825
177,0.022074668668210506,0.25633901357650757,0.9899432212114334,0.8274518251419067
178,0.02298243809491396,0.26827022433280945,0.9886508882045746,0.8255760669708252
179,0.021515193860977888,0.27365538477897644,0.9904693365097046,0.8214625716209412
180,0.020742927212268114,0.2670871615409851,0.9916208684444427,0.8165590763092041
181,0.02010190999135375,0.26586905121803284,0.9922824800014496,0.8182512521743774
182,0.019701297860592604,0.269291490316391,0.9924240112304688,0.8172917366027832
183,0.024681960232555866,0.26526570320129395,0.9888513684272766,0.8052302002906799
184,0.020749779418110847,0.2624603807926178,0.9901183396577835,0.7904480695724487
185,0.019590376876294613,0.2698729634284973,0.9913662075996399,0.788986086845398
186,0.018537001684308052,0.27700117230415344,0.9928852468729019,0.7904835939407349
187,0.018373981583863497,0.27189525961875916,0.9927013069391251,0.8069000840187073
188,0.018698412459343672,0.27140840888023376,0.9924356043338776,0.8208932876586914
