Epochs,Train losses,Validation losses,Train DICE,Validation DICE
73,0.04047311469912529,0.29061460494995117,0.9914076805114747,0.7887125611305237
74,0.04034487679600716,0.30182191729545593,0.9907326698303223,0.7657366394996643
75,0.03818932473659516,0.2908979654312134,0.9906152367591858,0.785943329334259
76,0.038184598088264465,0.2853994071483612,0.9926059007644653,0.793091893196106
77,0.04045768156647682,0.2835428714752197,0.9904974937438965,0.7977957725524902
78,0.03845133259892464,0.28079164028167725,0.9907996535301209,0.8004604578018188
79,0.03763444870710373,0.26475515961647034,0.9899316430091858,0.8108465075492859
80,0.03765689060091972,0.24524958431720734,0.9900015234947205,0.836067795753479
81,0.03430558331310749,0.23619234561920166,0.9924563407897949,0.8362143635749817
82,0.03427368625998497,0.2709904909133911,0.9910397410392762,0.8135831952095032
83,0.03467353954911232,0.276375412940979,0.989342200756073,0.8098235130310059
84,0.03385534100234509,0.2783235013484955,0.9922511100769043,0.8186816573143005
85,0.03253592886030674,0.2739138603210449,0.9930102586746216,0.8327098488807678
86,0.03117411434650421,0.2909792363643646,0.9935590028762817,0.8111192584037781
87,0.031037937849760056,0.29765912890434265,0.9926858425140381,0.8127819895744324
88,0.029560763016343118,0.2971276044845581,0.9930928945541382,0.8082055449485779
89,0.02878298982977867,0.3035454750061035,0.9943433403968811,0.8070200681686401
90,0.028264373168349267,0.3139604330062866,0.9940014958381653,0.7920793890953064
91,0.027133093029260636,0.3230920433998108,0.9937332749366761,0.7786412239074707
92,0.02885511741042137,0.3158475160598755,0.99314044713974,0.7872107028961182
93,0.027516886219382287,0.31169596314430237,0.9945549964904785,0.7984148859977722
94,0.025521424412727357,0.31673896312713623,0.995272946357727,0.7996511459350586
95,0.025824781879782675,0.3251611888408661,0.9941185116767883,0.7905069589614868
96,0.024659643694758416,0.3315278887748718,0.9955170035362244,0.7765551805496216
97,0.02463255450129509,0.32784828543663025,0.9950177431106567,0.788343071937561
98,0.025823261961340903,0.317727655172348,0.9940898060798645,0.8037253618240356
99,0.024511930719017982,0.3255332112312317,0.9948326230049134,0.7953321933746338
100,0.024414931237697602,0.32932835817337036,0.9945782542228698,0.7981553673744202
101,0.02505535036325455,0.33636030554771423,0.9943551063537598,0.7856308221817017
102,0.025072307512164115,0.33481356501579285,0.9922181844711304,0.7917251586914062
103,0.02563086524605751,0.33643996715545654,0.9923959732055664,0.7971452474594116
104,0.02410837896168232,0.3471602201461792,0.9924378752708435,0.790125846862793
105,0.022817013412714006,0.35217756032943726,0.9939814329147338,0.7753956317901611
106,0.023071397840976716,0.3450259566307068,0.9935010671615601,0.7797450423240662
107,0.023020597547292708,0.34102383255958557,0.9943089485168457,0.788852870464325
108,0.023659375682473182,0.34670504927635193,0.9932086348533631,0.7890509963035583
109,0.02120857425034046,0.3451099693775177,0.9953175187110901,0.7869548201560974
110,0.02050587385892868,0.3531273603439331,0.9953991293907165,0.783299446105957
111,0.02036156803369522,0.35750487446784973,0.9955958604812623,0.7856747508049011
112,0.02038733884692192,0.35794728994369507,0.9954996943473816,0.783008873462677
113,0.02067558132112026,0.3584328591823578,0.9952440977096557,0.788353443145752
114,0.019395549967885017,0.35993823409080505,0.9957351565361023,0.7875499725341797
115,0.019071755185723304,0.3625112771987915,0.9958152294158935,0.7865543961524963
116,0.018987668678164482,0.3629261255264282,0.9955363631248474,0.7917807698249817
117,0.019158169627189636,0.36536887288093567,0.9956324100494385,0.7924622893333435
118,0.019878380000591278,0.3721400797367096,0.9944457411766052,0.772391676902771
119,0.021186976134777068,0.3786221444606781,0.9929715156555176,0.8074103593826294
120,0.020805848762392998,0.3452327847480774,0.9935635805130005,0.8226758241653442
121,0.01914792861789465,0.34393924474716187,0.994015383720398,0.8091861009597778
122,0.018357456475496293,0.3587225675582886,0.9949728846549988,0.7860163450241089
123,0.018686612509191035,0.3385172188282013,0.9950180768966674,0.7999395728111267
124,0.017632066458463668,0.33092254400253296,0.9954206109046936,0.8080444931983948
125,0.01741123627871275,0.34440940618515015,0.9953537583351135,0.792438805103302
126,0.017581667006015777,0.3466690480709076,0.9951148152351379,0.7895315885543823
127,0.016944763995707036,0.34826013445854187,0.9955145239830017,0.7817591428756714
128,0.016508535854518412,0.3509712815284729,0.9955774307250976,0.7856543660163879
129,0.016307747364044188,0.35400548577308655,0.9957412362098694,0.7889739274978638
130,0.016645995900034904,0.3588081896305084,0.9952690362930298,0.7902102470397949
131,0.016579890623688698,0.358397513628006,0.9954086422920227,0.7882010340690613
132,0.015689453668892385,0.35681524872779846,0.9956358313560486,0.7872954607009888
133,0.016105430759489538,0.34946557879447937,0.9956895112991333,0.8020036816596985
134,0.01730308625847101,0.3542133569717407,0.9944488644599915,0.7988115549087524
135,0.015767702460289003,0.3747061491012573,0.9956203460693359,0.7876173853874207
136,0.015010333433747292,0.38452327251434326,0.9959792017936706,0.7820896506309509
137,0.01617954671382904,0.37111562490463257,0.995044720172882,0.786615788936615
138,0.0148696755990386,0.3810827136039734,0.9957852840423584,0.7682741284370422
139,0.014724807813763618,0.39027154445648193,0.9957935094833374,0.7738266587257385
140,0.014692550525069237,0.3996986150741577,0.9958667635917664,0.7799907922744751
